충전소ID,충전소명,충전기ID,충전기명,충전기용량(kw)
800,롯데우성 아파트,2506,완속01,7
800,롯데우성 아파트,2507,완속02,7
801,방학우성1차 아파트,2508,급속01,50
801,방학우성1차 아파트,2509,완속01,7
801,방학우성1차 아파트,2510,완속02,7
801,방학우성1차 아파트,2511,완속03,7
803,서울가든 아파트,2513,급속01,50
803,서울가든 아파트,2514,완속01,7
803,서울가든 아파트,2515,완속02,7
805,중계주공4단지 아파트,2518,급속01,50
805,중계주공4단지 아파트,2519,완속01,7
805,중계주공4단지 아파트,2520,완속02,7
805,중계주공4단지 아파트,2521,완속03,7
806,창동한신 아파트,2522,완속01,7
807,화랑타운,2523,급속01,50
807,화랑타운,2524,완속01,7
807,화랑타운,2525,완속02,7
808,DMC래미안e편한세상,2526,급속01,50
808,DMC래미안e편한세상,2527,완속01,7
808,DMC래미안e편한세상,2528,완속02,7
808,DMC래미안e편한세상,2529,완속03,7
808,DMC래미안e편한세상,2530,완속04,7
809,DMC아이파크 아파트,2531,급속01,50
81,의창구청,226,급속01,50
81,의창구청,227,완속01,7
81,의창구청,228,완속02,7
81,의창구청,229,완속03,7
81,의창구청,230,완속04,7
810,무악청구2차 아파트,2532,완속01,7
814,LG한강자이 아파트,2539,급속01,50
814,LG한강자이 아파트,2540,완속01,7
814,LG한강자이 아파트,2541,완속02,7
814,LG한강자이 아파트,2542,완속03,7
815,래미안밤섬리베뉴1 아파트,2543,급속01,50
815,래미안밤섬리베뉴1 아파트,2544,완속01,7
815,래미안밤섬리베뉴1 아파트,2545,완속02,7
816,래미안첼리투스,2546,급속01,50
816,래미안첼리투스,2547,완속01,7
816,래미안첼리투스,2548,완속02,7
817,브라운스톤공덕 아파트,2549,완속01,7
817,브라운스톤공덕 아파트,2550,완속02,7
818,성지(주상복합) 아파트,2551,완속01,7
818,성지(주상복합) 아파트,2552,완속02,7
819,용산더프라임,2553,급속01,50
819,용산더프라임,2554,완속01,7
82,진주지사(공용),1125,완속03,7
82,진주지사(공용),1126,완속04,7
82,진주지사(공용),470,급속01,50
820,용산시티파크1단지,2555,급속01,50
821,용산아크로타워,2556,완속01,7
821,용산아크로타워,2557,완속02,7
822,이안용산프리미어,2558,급속01,50
822,이안용산프리미어,2559,완속01,7
822,이안용산프리미어,2560,완속02,7
823,파크타워 아파트,2561,급속01,50
823,파크타워 아파트,2562,완속01,7
823,파크타워 아파트,2563,완속02,7
823,파크타워 아파트,2564,완속03,7
824,프라임팰리스,2565,완속01,7
825,한강삼성 아파트,2566,급속01,50
825,한강삼성 아파트,2567,완속01,7
826,경희궁의아침3단지 아파트,2568,완속01,7
826,경희궁의아침3단지 아파트,2569,완속02,7
827,동성빌라,2570,완속01,7
828,롯데캐슬베네치아,2571,급속01,50
828,롯데캐슬베네치아,2572,급속02,50
828,롯데캐슬베네치아,2573,완속01,7
828,롯데캐슬베네치아,2574,완속02,7
829,명륜아남1차 아파트,2575,급속01,50
829,명륜아남1차 아파트,2576,완속01,7
829,명륜아남1차 아파트,2577,완속02,7
83,진해경화시장,233,급속01,50
83,진해경화시장,234,완속01,7
83,진해경화시장,235,완속02,7
83,진해경화시장,236,완속03,7
830,종로센트레빌,2578,급속01,50
831,꿈의숲대명루첸 아파트,2579,급속01,50
831,꿈의숲대명루첸 아파트,2580,완속01,7
831,꿈의숲대명루첸 아파트,2581,완속02,7
832,돈암일신건영휴먼빌 아파트,2582,급속01,50
832,돈암일신건영휴먼빌 아파트,2583,완속01,7
833,동일하이빌뉴시티 아파트,2584,급속01,50
833,동일하이빌뉴시티 아파트,2585,완속01,7
833,동일하이빌뉴시티 아파트,2586,완속02,7
834,미아동부센트레빌,2587,급속01,50
834,미아동부센트레빌,2588,완속01,7
834,미아동부센트레빌,2589,완속02,7
835,정릉2차 e편한세상 아파트,2590,급속01,50
835,정릉2차 e편한세상 아파트,2591,완속01,7
835,정릉2차 e편한세상 아파트,2592,완속02,7
835,정릉2차 e편한세상 아파트,2593,완속03,7
836,한신휴아파트,2594,급속01,50
837,구월아시아드선수촌센트럴자이 아파트,2595,급속01,50
837,구월아시아드선수촌센트럴자이 아파트,2596,완속01,7
837,구월아시아드선수촌센트럴자이 아파트,2597,완속02,7
837,구월아시아드선수촌센트럴자이 아파트,2598,완속03,7
838,서창 LH3단지 청아안,2599,급속01,50
838,서창 LH3단지 청아안,2600,완속01,7
838,서창 LH3단지 청아안,2601,완속02,7
839,장기동 KCC 스위첸 아파트,2602,급속01,50
839,장기동 KCC 스위첸 아파트,2603,완속01,7
839,장기동 KCC 스위첸 아파트,2604,완속02,7
839,장기동 KCC 스위첸 아파트,2605,완속03,7
839,장기동 KCC 스위첸 아파트,2606,완속04,7
84,창원축구센터,237,급속01,50
84,창원축구센터,238,완속01,7
84,창원축구센터,239,완속02,7
84,창원축구센터,240,완속03,7
84,창원축구센터,241,완속04,7
840,마산동 김포한강상록데시앙 아파트,2607,급속01,50
840,마산동 김포한강상록데시앙 아파트,2608,완속01,7
840,마산동 김포한강상록데시앙 아파트,2609,완속02,7
841,운양동 롯데캐슬,2610,급속01,50
841,운양동 롯데캐슬,2611,완속01,7
841,운양동 롯데캐슬,2612,완속02,7
842,운양동 풍경마을 래미안 한강2차,2613,급속01,50
843,한강신도시 푸르지오 아파트,2614,급속01,50
843,한강신도시 푸르지오 아파트,2615,완속01,7
843,한강신도시 푸르지오 아파트,2616,완속02,7
843,한강신도시 푸르지오 아파트,2617,완속03,7
844,장기동 한강호반베르디움 아파트,2618,급속01,50
844,장기동 한강호반베르디움 아파트,2619,완속01,7
844,장기동 한강호반베르디움 아파트,2620,완속02,7
844,장기동 한강호반베르디움 아파트,2621,완속03,7
844,장기동 한강호반베르디움 아파트,2622,완속04,7
844,장기동 한강호반베르디움 아파트,2623,완속05,7
845,청라엑슬루타워 아파트,2624,급속01,50
845,청라엑슬루타워 아파트,2625,완속01,7
845,청라엑슬루타워 아파트,2626,완속02,7
845,청라엑슬루타워 아파트,2627,완속03,7
846,대동황토방 아파트,2628,완속01,7
846,대동황토방 아파트,2629,완속02,7
847,강릉금호어울림,2630,급속01,50
847,강릉금호어울림,9818,완속01,7
847,강릉금호어울림,9819,완속02,7
847,강릉금호어울림,9820,완속03,7
847,강릉금호어울림,9821,완속04,7
847,강릉금호어울림,9822,완속05,7
847,강릉금호어울림,9823,완속06,7
848,이노밸리 아파트,2631,급속01,50
848,이노밸리 아파트,2632,완속01,7
848,이노밸리 아파트,2633,완속02,7
848,이노밸리 아파트,2634,완속03,7
849,진천광혜원코아루 아파트,2635,급속01,50
85,통영지사(공용),1377,급속01,50
85,통영지사(공용),243,완속02,7
850,동현현대 아파트,2636,완속01,7
850,동현현대 아파트,2637,완속02,7
851,영동설계주공 아파트,2638,급속01,50
851,영동설계주공 아파트,2639,완속01,7
852,센트럴자이1단지 아파트,2640,완속01,7
852,센트럴자이1단지 아파트,5858,급속01,50
852,센트럴자이1단지 아파트,5859,완속02,7
852,센트럴자이1단지 아파트,5860,완속03,7
854,연무기산 아파트,2645,급속01,50
854,연무기산 아파트,2646,완속01,7
855,가락마을10단지,2647,급속01,50
855,가락마을10단지,2648,완속01,7
855,가락마을10단지,2649,완속02,7
855,가락마을10단지,2650,완속03,7
856,가락마을11단지,2651,급속01,50
856,가락마을11단지,2652,완속01,7
857,가락마을22,2653,급속01,50
857,가락마을22,2654,완속01,7
857,가락마을22,2655,완속02,7
858,가재마을12단지,2656,급속01,50
858,가재마을12단지,2657,완속01,7
858,가재마을12단지,2658,완속02,7
858,가재마을12단지,2659,완속03,7
858,가재마을12단지,2660,완속04,7
859,도램마을20단지,2661,급속01,50
859,도램마을20단지,2662,완속01,7
859,도램마을20단지,2663,완속02,7
859,도램마을20단지,2664,완속03,7
86,함안지사,1375,급속01,50
86,함안지사,244,완속01,7
86,함안지사,245,완속02,7
860,도램마을9단지,2665,급속01,50
860,도램마을9단지,2666,완속01,7
860,도램마을9단지,2667,완속02,7
860,도램마을9단지,2668,완속03,7
861,범지기마을12단지,2669,급속01,50
863,첫마을3단지,2676,급속01,50
863,첫마을3단지,2677,완속01,7
863,첫마을3단지,2678,완속02,7
863,첫마을3단지,2679,완속03,7
864,첫마을6단지,2680,급속01,50
865,진흥w-parkd 아파트,2681,급속01,50
865,진흥w-parkd 아파트,2682,완속01,7
865,진흥w-parkd 아파트,2683,완속02,7
866,도안18단지 린풀하우스 아파트,2684,급속01,50
866,도안18단지 린풀하우스 아파트,2685,급속02,50
867,프라임로즈,2686,완속01,7
868,정읍 양우내안애 아파트,2687,급속01,50
868,정읍 양우내안애 아파트,2688,완속01,7
868,정읍 양우내안애 아파트,2689,완속02,7
869,수송2차오투그란데 아파트,2690,급속01,50
869,수송2차오투그란데 아파트,2691,완속01,7
869,수송2차오투그란데 아파트,2692,완속02,7
869,수송2차오투그란데 아파트,2693,완속03,7
870,운림라인2차 아파트,2694,급속01,50
870,운림라인2차 아파트,2695,완속01,7
870,운림라인2차 아파트,2696,완속02,7
871,EG스위트밸리3차 아파트,2697,급속01,50
871,EG스위트밸리3차 아파트,2698,완속01,7
871,EG스위트밸리3차 아파트,2699,완속02,7
872,수완모아엘가 아파트,2700,완속01,7
872,수완모아엘가 아파트,2701,완속02,7
873,하남2지구 중흥S-클래스,2702,급속01,50
873,하남2지구 중흥S-클래스,2703,완속01,7
873,하남2지구 중흥S-클래스,2704,완속02,7
874,옥암한국아델리움,2706,급속01,50
874,옥암한국아델리움,2707,완속01,7
874,옥암한국아델리움,2708,완속02,7
874,옥암한국아델리움,2709,완속03,7
875,화순광신프로그레스 아파트,2710,급속01,50
875,화순광신프로그레스 아파트,2711,완속01,7
876,광주전남혁신1단지부영 아파트,2712,급속01,50
876,광주전남혁신1단지부영 아파트,2713,완속01,7
876,광주전남혁신1단지부영 아파트,2714,완속02,7
876,광주전남혁신1단지부영 아파트,2715,완속03,7
877,송월주공 아파트,2716,급속01,50
877,송월주공 아파트,2717,완속01,7
877,송월주공 아파트,2718,완속02,7
877,송월주공 아파트,2719,완속03,7
878,럭키광무 아파트,2720,급속01,50
878,럭키광무 아파트,2721,완속01,7
878,럭키광무 아파트,2722,완속02,7
88,고흥지사,1000,완속04,7
88,고흥지사,246,급속01,50
88,고흥지사,247,완속01,7
88,고흥지사,248,완속02,7
88,고흥지사,567,완속03,7
88,고흥지사,999,급속02,50
880,우미이노스빌,2726,급속01,50
880,우미이노스빌,2727,완속01,7
882,화성리버빌2차 아파트,2730,급속01,50
882,화성리버빌2차 아파트,2731,완속01,7
882,화성리버빌2차 아파트,2732,완속02,7
883,금류강남타운1차,2733,급속01,50
883,금류강남타운1차,2734,완속01,7
883,금류강남타운1차,2735,완속02,7
885,거제동월드메르디앙 아파트,2738,급속01,50
885,거제동월드메르디앙 아파트,2739,완속01,7
885,거제동월드메르디앙 아파트,2740,완속02,7
886,금정산쌍용예가1차 아파트,2741,급속01,50
886,금정산쌍용예가1차 아파트,2742,완속01,7
886,금정산쌍용예가1차 아파트,2743,완속02,7
886,금정산쌍용예가1차 아파트,2744,완속03,7
888,사직 삼환나우빌,2747,급속01,50
889,우정혁신LH3단지,2748,급속01,50
889,우정혁신LH3단지,2749,완속01,7
889,우정혁신LH3단지,2750,완속02,7
89,곡성지사,249,완속01,7
89,곡성지사,250,완속02,7
890,e편한세상남양산2차,2751,급속01,50
890,e편한세상남양산2차,2752,완속01,7
890,e편한세상남양산2차,2753,완속02,7
890,e편한세상남양산2차,2754,완속03,7
891,반도유보라3차,2755,급속01,50
891,반도유보라3차,2756,완속01,7
891,반도유보라3차,2757,완속02,7
891,반도유보라3차,2758,완속03,7
892,뜨란채 아파트,2759,급속01,50
892,뜨란채 아파트,2760,완속04,7
892,뜨란채 아파트,2761,완속01,7
892,뜨란채 아파트,2762,완속02,7
892,뜨란채 아파트,2763,완속03,7
893,월산마을6단지,2764,급속01,50
893,월산마을6단지,2765,완속01,7
894,장유쌍용예가1차 아파트,2766,급속01,50
894,장유쌍용예가1차 아파트,2767,완속01,7
894,장유쌍용예가1차 아파트,2768,완속02,7
895,화정마을6단지부영 아파트,2769,급속01,50
895,화정마을6단지부영 아파트,2770,완속01,7
895,화정마을6단지부영 아파트,2771,완속02,7
895,화정마을6단지부영 아파트,2772,완속03,7
896,구평한신휴플러스,2773,급속01,50
896,구평한신휴플러스,2774,완속01,7
896,구평한신휴플러스,2775,완속02,7
897,양덕우성아파트,2776,급속01,50
897,양덕우성아파트,2777,완속01,7
898,진동한일유앤아이프라임아파트,2778,급속01,50
899,개나리1차,2779,급속01,50
899,개나리1차,2780,완속01,7
899,개나리1차,2781,완속02,7
90,광산지사,251,완속01,7
90,광산지사,252,완속02,7
90,광산지사,476,급속01,50
90,광산지사,976,완속03,7
90,광산지사,977,완속04,7
90,광산지사,978,완속05,7
90,광산지사,979,급속02,50
900,대동중앙 아파트,2782,급속01,50
901,성원2차,2783,급속01,50
902,휴먼빌2단지 아파트,2784,급속01,50
903,진해녹산1차부영 아파트,2785,급속01,50
903,진해녹산1차부영 아파트,2786,완속01,7
903,진해녹산1차부영 아파트,2787,완속02,7
904,거제엘크루랜드마크,2788,급속01,50
904,거제엘크루랜드마크,2789,완속01,7
904,거제엘크루랜드마크,2790,완속02,7
905,라비두스,2791,완속01,7
905,라비두스,2792,완속02,7
907,가능 SK-VIEW 아파트,2795,급속01,50
907,가능 SK-VIEW 아파트,2796,완속01,7
907,가능 SK-VIEW 아파트,2797,완속02,7
907,가능 SK-VIEW 아파트,2798,완속03,7
909,한빛마을1단지한라비발디센트럴파크,2801,급속01,50
909,한빛마을1단지한라비발디센트럴파크,2802,완속01,7
909,한빛마을1단지한라비발디센트럴파크,2803,완속02,7
909,한빛마을1단지한라비발디센트럴파크,2804,완속03,7
910,해솔마을5단지삼부르네상스 아파트,2805,급속01,50
910,해솔마을5단지삼부르네상스 아파트,2806,완속01,7
910,해솔마을5단지삼부르네상스 아파트,2807,완속02,7
910,해솔마을5단지삼부르네상스 아파트,2808,완속03,7
910,해솔마을5단지삼부르네상스 아파트,2809,완속04,7
911,가좌마을7단지꿈에그린한화 아파트,2810,급속01,50
911,가좌마을7단지꿈에그린한화 아파트,2811,완속01,7
911,가좌마을7단지꿈에그린한화 아파트,2812,완속02,7
913,브라운스톤일산,2815,급속01,50
913,브라운스톤일산,2816,완속01,7
913,브라운스톤일산,2817,완속02,7
913,브라운스톤일산,2818,완속03,7
914,숲속마을6단지 두산위브,2819,급속01,50
914,숲속마을6단지 두산위브,2820,완속01,7
914,숲속마을6단지 두산위브,2821,완속02,7
